,article_type,body,classification_score,date_published,date_scraped,id,is_ground_truth,source_id,title,url
39837,STRIKE,"At least seven militants affiliated with the Islamic State terror group were killed in US drone strike in eastern Kunar province of Afghanistan. According to the local security officials, the latest drone strike was carried out in the vicinity of Chapara Dara district. Acting provincial security chief Zaman Ayar confirmed the airstrike and said at least seven militants affiliated with the terror group were killed. Ayar further added that a local leader of the terror group was also among those killed. The anti-government armed militant and terrorist groups including the ISIS loyalists have not commented regarding the report so far. Kunar is among the relatively volatile province in East of Afghanistan where the anti-government armed militant groups are actively operating in some of its districts and often carry out insurgency activities. Militants loyal to the ISIS terrorist group and other insurgents including the Al-Qaeda operatives are also active in some of the districts of Kunar. This comes as a group of ISIS insurgents launched a coordinated attack on the security posts in Wata Pur district nearly three weeks ago. The attack sparked gun battle that lasted for several hours leaving an insurgent dead and two others wounded, according to the local military officials.   Post Views:  264",True,2018-02-18 12:02:00+00:00,2019-03-25 01:39:05.361814+00:00,39838,True,4,US drone strike kills 7 ISIS militants in Kunar province,https://www.khaama.com/us-drone-strike-kills-7-isis-militants-in-kunar-province-04512/
4471,NOT_STRIKE,"FILE PHOTO: U.S. President Donald Trump listens to a question as he meets with former hostage Danny Burch, an oil engineer who was taken hostage in Yemen in September 2017, in the Oval Office at the White House in Washington, U.S. March 6, 2019.  REUTERS/Jonathan Ernst/File Photo WASHINGTON (Reuters) - President Donald Trump signed an executive order on Wednesday that revoked an Obama-era policy requiring U.S. intelligence officials to report civilian deaths in drone strikes outside of active war zones. President Barack Obama put the policy in place in 2016 as part of an effort to be more transparent about drone strikes after he had dramatically increased their use against Islamist militants. Trump’s rescinding of the policy was done with little fanfare. The White House released the text of his executive order. “This action eliminates superfluous reporting requirements, requirements that do not improve government transparency, but rather distract our intelligence professionals from their primary mission,” an administration official said. The Obama policy had required the U.S. director of national intelligence to release by May 1 each year an unclassified summary of the number of strikes undertaken by the United States against militant targets outside areas of active hostilities. “The United States government is fully committed to complying with its obligations under the law of armed conflict, minimizing, to the greatest extent possible, civilian casualties, and acknowledging responsibility when they unfortunately occur during military operations,” the administration official said. U.S. Representative Adam Schiff, a Democrat who chairs the House of Representatives Intelligence Committee, in a statement called the requirement issued by Obama “an important measure of transparency,” and said “there is simply no justification” for cancelling it. “Today’s decision underscores the need for Congress to make this reporting mandatory, something I intend to pursue through the Intelligence Authorization Act this year,” he said. Reporting by Steve Holland and Jeff Mason; Editing by Susan Thomas and Leslie Adler Our Standards: The Thomson Reuters Trust Principles.",False,2019-03-06 00:00:00+00:00,2019-03-23 02:09:29.469440+00:00,4472,True,2,U.S. halts reporting of civilian deaths by drone outside war zones,https://uk.reuters.com/article/uk-usa-trump-drones/u-s-halts-reporting-of-civilian-deaths-by-drone-outside-war-zones-idUKKCN1QN2PB
40987,NOT_STRIKE,A commander of the loyalists of the Islamic State of Iraq and Syria (ISIS) terrorist group who was involved in the barbaric execution of at least 11 civilians has been killed in an airstrike in Nangarhar province. Provincial governor’s spokesman Ataullah Khogyani said the airstrike was carried out by the foreign forces late on Friday night in Achin district. He said the ISIS commander was identified as Jangal Pacha and was killed along with 7 other ISIS militants in the airstrike. The loyalists of ISIS terrorist group have not commented regarding the report so far. The horrific execution video was released earlier in the month of August last year which purportedly showed the ISIS loyalists forcing the men to sit on landmines and subsequently detonating the explosives. The loyalists of the terror group claimed that the men were supporting the government and US forces and were looking to coordinate drone strikes against ISIS militants in Nangarhar. The death of Jangal Pacha comes as both the Afghan and US forces have stepped up raids against the loyalists of the terror group in this province. The Afghan National Defense and Security Forces (ANDSF) launched a major operation against the terror group last week days after President Ghani ordered to root out the terrorists from Nangarhar.   Post Views:  393,False,2016-07-24 09:50:00+00:00,2019-03-25 06:55:53.494187+00:00,40988,True,4,ISIS commander behind barbaric civilians execution killed in Nangarhar,https://www.khaama.com/isis-commander-behind-barbaric-civilians-execution-killed-in-nangarhar-01551/
41250,STRIKE,"At least two senior leaders of the Islamic State of Iraq and Syria (ISIS) terrorist group’s offshoot in Afghanistan, ISIS Khurasan, have been reportedly killed in a drone strike in eastern Kunar province of Afghanistan. According to the local security officials, the ISIS militants were targeted late on Sunday afternoon in the vicinity of Watapur district. Provincial police chief Juma Gul Hemat confirmed the airstrike was carried out on ISIS militants which resulted into the deaths of at least five people. Hemat further added that preliminary reports indicate two of the most senior leaders of the terror group were among those killed. He said the two leaders killed in the airstrike have been identified as the recruitment chief and finance chief of the terror group. The anti-government armed militant groups including the ISIS loyalists have not commented regarding the report so far. Kunar is among the relatively volatile provinces in eastern Afghanistan where the anti-government armed militant groups including the Taliban insurgents and militants affiliated with the other terrorist groups are actively operating in its various districts and often carry out insurgency activities. In the meantime, the provincial police chief said the two leaders of the terror group were busy recruiting fighters for their ranks when they were targeted in the airstrike.   Post Views:  234",True,2017-07-04 14:44:00+00:00,2019-03-25 08:12:49.129749+00:00,41251,True,4,Top ISIS leaders reportedly killed in Kunar drone strike in East of Afghanistan,https://www.khaama.com/top-isis-leaders-reportedly-killed-in-kunar-drone-strike-in-east-of-afghanistan-03078/
40975,STRIKE,"A commander of the loyalists of the Islamic State of Iraq and Syria (ISIS) terrorist was among 12 killed in a drone strike in eastern Nangarhar province. According to the local security officials, the airstrike was carried out in Kot district targeting the loyalists of the terror group on Monday evening. The officials further added that the airstrike also destroyed some weapons of the ISIS loyalists but no civilian casualties were reported. The anti-government armed militant groups have not commented regarding the report so far. The US forces stepped up airstrikes against the ISIS loyalists earlier this year after they were granted more authorities by President Barack Obama. The increased raids against ISIS loyalists followed amid concerns that they are attempting to expand foothold in the country besides attempting to consolidate operations with the terror group in Iraq and Syria. This comes as the loyalists of the terror group launched a major attack police check posts nearly ten days which resulted to heavy clashes. Local officials said over 200 ISIS loyalists, more than 10 Afghan security personnel and several civilians were killed during the clashes.   Post Views:  337",True,2016-07-05 08:51:00+00:00,2019-03-25 06:55:10.030052+00:00,40976,True,4,ISIS commander among 12 killed in a drone strike in East of Afghanistan,https://www.khaama.com/isis-commander-among-12-killed-in-a-drone-strike-in-east-of-afghanistan-01415/
10310,NOT_STRIKE,"YEKATERINBURG: Russian Orthodox Patriarch Kirill led some 100,000 people in a nightime procession on Tuesday to mark 100 years since the Bolsheviks murdered tsar Nicholas II and his family, amid a simmering conflict between the state and the Church over their remains.  The procession began in the early hours of Tuesday from the murder site in the Urals city of Yekaterinburg to a monastery commemorating the slain tsar, his German-born wife and five children, regional authorities said.  Many of the fervent believers came from across Russia and abroad to take part in the colourful ceremony during which many carried icons.  Another 20,000 people joined the commemorations when the procession arrived at the monastery in Ganina Yama after covering the distance of 21 kilometres, regional authorities said.  The monastery was built at one of the sites where the burnt bodies of the last Russian tsar and his family were taken after their execution in the aftermath of the 1917 Bolshevik Revolution, although they were later moved.  The Bolsheviks shot the abdicated tsar, his wife and their five children along with their servants and doctor on the night of July 16 to 17, 1918 as they were living under guard in the Urals city of Sverdlovsk, now Yekaterinburg.  Addressing the pilgrims, Patriarch Kirill said Russia should draw lessons “from this difficult and bitter experience.” “We truly should have lasting immunity against any ideas and any leaders who call on us to embrace some new, unknown happy future through the destruction of our life, our traditions and our faith,” the 71-year-old powerful Church leader said in a possible dig at the opposition to President Vladimir Putin.  Published in Dawn, July 18th, 2018 ",False,2018-07-18 00:00:00+00:00,2019-03-23 05:49:40.534566+00:00,10311,True,3,Tens of thousands mark 100 years since murder of last Russian tsar,https://www.dawn.com/news/1420760/tens-of-thousands-mark-100-years-since-murder-of-last-russian-tsar
4769,NOT_STRIKE,"FILE PHOTO: Cardinal George Pell arrives at County Court in Melbourne, Australia, February 27, 2019.  AAP Image/David Crosling/via REUTERS MELBOURNE (Reuters) - Former Vatican treasurer Cardinal George Pell faces at least another three months in jail on child sex offences before his application for leave to appeal is heard on June 5 and 6. Pell, from Australia, is the world’s most senior Catholic priest to have been convicted on child sex offences. He was found guilty by a jury in Victoria in December on one charge of sexual assault against a 13-year-old boy and four charges of indecent acts against the same boy and another 13-year old. The events occurred 22 years earlier. The verdict could not be reported until last week, when a suppression order on the case was lifted as a result of further charges against the 77-year-old being dropped. His bail was revoked a week ago ahead of his sentencing on March 13. He faces a maximum of 10 years in jail for each of the charges. The Court of Appeal said on Wednesday a hearing on the application for leave to appeal was set for June 5 and 6. Pell is appealing his conviction on three grounds: the verdicts were “unreasonable”, the judge erred by not allowing the defence to show a video graphic in its closing address, and there was “a fundamental irregularity” as the accused was not arraigned in the presence of the jury panel. The application says the jury could not have been satisfied Pell was guilty beyond a reasonable doubt as the prosecution’s case was based wholly on the word of one accuser, and more than 20 witnesses gave “unchallenged exculpatory evidence”. The other victim in the case died in 2014. Reporting by Sonali Paul; Editing by Neil Fullick Our Standards: The Thomson Reuters Trust Principles.",False,2019-03-06 00:00:00+00:00,2019-03-23 02:20:54.222811+00:00,4770,True,2,Former Vatican treasurer Pell's appeal process to begin in June,https://uk.reuters.com/article/uk-australia-abuse-pell/former-vatican-treasurer-pells-appeal-process-to-begin-in-june-idUKKCN1QN0E4
39960,NOT_STRIKE,"The Pakistani military has reacted at the US drone trike targeting a commander of the Haqqani network in the tribal regions of the country, saying the militant leader has morphed into Afghan refugees. “The drone strike on 24 January in Spintal, Hangu district was on individual target who had morphed into Afghan Refugees and not any organised terrorists sanctuary which have been eliminated,” a statement by ISPR, the media wing of the Pakistani military said. The statement further added “Out of total 54 Afghan Refugees Camps / complexes in Pakistan, 43 are in KP with overlap in FATA (complexes in Hangu including where drone struck on 24 Jan 18 shown on map).” “This validates Pakistan’s stance that left over terrorists easily morph into Afghan Refugees camps/complexes. Thus their early and dignified return to Afghanistan is essential. Pakistan’s brotherly hospitality to peaceful Afghan Refugees must not be exploited by the terrorists,” the statement added. This comes as the US government on Thursday rejected the claims that the Afghan refugee camp was targeted in an airstrike. This comes as the local administrative officials said Wednesday that the US forces have killed a top commander of the Haqqani terrorist network in North Waziristan area of Pakistan days after the group carried out a deadly attack on Intercontinental Hotel in Kabul city. According to the local officials, the US unmanned aerial vehicles carried out airstrikes on a compound of the Haqqani terrorist network in North Waziristan, leaving at least three dead. The airstrike was reportedly carried out in the vicinity of Speen Thal Dapa Mamozai in Orakzai Agency. Station House Officer Thal, Ameer Zaman has confirmed to the local Dawn News that the death of a man named Nasir Mehmood alias Khawari.   Post Views:  174",False,2018-01-26 13:06:00+00:00,2019-03-25 02:04:36.567376+00:00,39961,True,4,Pakistan military reacts at drone strike on Haqqani network commander,https://www.khaama.com/pakistan-military-reacts-at-drone-strike-on-haqqani-network-commander-04352/
40150,STRIKE,"At least three Taliban insurgents were kiled in US drones strikes in eastern Nangarhar province of Afghanistan, the provincial government said Friday. According to an official statement, the latest airstrikes were carried out late on Thursday evening in the vicinity of Ghani Khel district. The statement further added that the airstrikes left three Taliban insurgents dead whiel their weapons, ammunition, and explosives were also destroyed. According to the provicial government, the dead body of a ISIS militant was also found during a separate operation in Khogyani district and some military kits including a communication set were also confiscated. The anti-government armed militant groups including the ISIS and Taliban insurgents have not commented regarding the report so far. This comes as at least five ISIS militants including a shadow judge of the terror group were killed during an operation in this province on Tuesday. The provincial government media office in a statement said Wednesday the militants were killed during the operations conducted in the past 24 hours in Khogyani district. The statement further added that the operations are being conducted as part of the Silab-4 and 9 operations to eliminate the militants of the terror group from Nangarhar. At least seven militants of the terror group were also wounded during the same operations, the statement said, adding that three areas including a village have been cleared from the presence of the terror group.   Post Views:  386",True,2017-12-22 14:35:00+00:00,2019-03-25 02:47:59.613644+00:00,40151,True,4,US drone strikes leave 3 Taliban militants dead in Nangarhar province,https://www.khaama.com/us-drone-strikes-leave-3-taliban-militants-dead-in-nangarhar-province-04098/
41234,NOT_STRIKE,"Two Afghan nationals found guilty of conspiring to import heroin to United States are facing life imprisonment or minimum ten years in jail. The US Embassy in Kabul in a statement said, on Monday, June 26, 2017, Lajbar Lajaward Khan, a/k/a “Haji Lajaward,” 52 of Afghanistan and Amal Said Alam Shah, a/k/a “Haji Zar Mohammad,” 46 also of Afghanistan each pled guilty in United States Southern District of New York, to one count of conspiring to import heroin into the United States, and one count of distributing or attempting to distribute heroin, knowing and intending that it would be imported into the United States. The statement further added, according to the allegations contained in the indictment to which Lajaward and Said pled guilty, Lajaward and Said, both Afghan nationals, were part of a drug trafficking organization based in Afghanistan that produced and distributed large quantities of heroin.  Between approximately May 2014 and June 2015, Lajaward and Said worked together in an effort to import large quantities of heroin – in the range of 1,000 kilograms – from Afghanistan into the United States. Ambassador Hugo Llorens, Special Charge d’Affaires U.S. Embassy, Kabul, explained: “this case is an important illustration of how the Governments’ of the United States and Afghanistan are working together to bring narcotic traffickers to justice in both Afghanistan and in the United States.  He added, “it should remind the drug traffickers of Afghanistan – whoever they are – they cannot escape justice forever.” According to the statement, sentencing is scheduled for November 1 in United States District Court, before United States District Court Judge Kimba M. Wood.   Lajaward and Said each face a maximum sentence of life in prison and a mandatory minimum sentence of 10 years in prison.   Post Views:  378",False,2017-07-07 09:08:00+00:00,2019-03-25 08:06:23.985120+00:00,41235,True,4,2 Afghans likely to be jailed for life in US for conspiring to import heroin,https://www.khaama.com/2-afghans-likely-to-be-jailed-for-life-in-us-for-conspiring-to-import-heroin-03100/
41015,NOT_STRIKE,"The former top American diplomat Zalmay Khalilzad has said Pakistan has been playing a dangerous game since the Taliban group was overthrown. In his testimony before the House Committee on Foreign Affairs, Khalilzad said Pakistani proxies pose a severe threat to coalition and Afghan forces and civilians. “Indeed, Pakistani policy is the principal cause of the ongoing conflict in Afghanistan.” Khalilzad further added “More broadly, Pakistan’s use of extremist and terrorist proxies – including to threaten India — is a significant contributor to the global menace of Islamic extremism. It must be confronted if we are to succeed in defeating terrorism and extremism around the world.” He said since the overthrow of the Taliban regime after 9/11, Pakistan has been playing a perfidious and dangerous double game. It has portrayed itself as a U.S. partner, yet supports the Taliban and the al-Qaeda-linked Haqqani network. Since 2005, the Taliban and Haqqani network have regrouped in Pakistan and waged a devastating insurgency against U.S. and Afghan forces. According to Khalilzad, poor governance by the Afghan government is a factor in Kabul’s inability to defeat the insurgents. But the Taliban’s resilience can be attributed above all to the strategic decision of the Pakistani military and intelligence services to provide sanctuary and support to these groups. “Pakistan views the Taliban as an effective proxy to ensure Pakistani dominance over Afghanistan,” Khalilzad added. “Islamabad also believes that continuing the war in Afghanistan will lead to a U.S. withdrawal, which would change the balance of power against the current government and in favor of its proxies. Ultimately, Pakistan seeks the overthrow of the current government in Afghanistan because it is not compliant.” In his recommendations, Khalilzad said the May 21 killing of Taliban leader Mullah Akhtar Mansour in a U.S. drone strike has created a golden hour to confront Pakistan. Washington can force Islamabad to make a choice: U.S. aid and international support or a continued relationship with the Haqqani network and irreconcilable Taliban. “Catalyzing a decisive effect on Pakistani policy, however, will require the U.S. to escalate pressure on Islamabad,” Khalilzad said, adding that “Otherwise the opportunity will dissipate. For Islamabad to break with the Haqqani network and the Taliban, the Pakistani leadership needs to see that continued support for the insurgency will come at a high price.” He also added that escalating drone strikes against Haqqani and irreconcilable Taliban leaders would deliver that message, but drone strikes alone will not be enough without corresponding political and financial pressure. On the financial side, Khalilzad said Pakistan has been an enormous beneficiary of international support — specifically from Coalition support funds, bilateral assistance, and multilateral assistance from the IMF and World Bank. In addition to cutting off this assistance, Washington should warn Pakistan that it will face escalating financial sanctions—like those once imposed on Iran—unless it facilitates reconciliation talks between the Afghan government and the Taliban. According to Khalilzad, as an initial step, the U.S. can impose financial and travel restrictions on senior Pakistani officials known to be complicit in the insurgency, and freeze funds in U.S. banks belonging to Pakistani entities—both military and corporate—involved in financing the Taliban. Politically, Pakistan cannot be a member in good standing of the international community so long as its agencies or military services aggress against Afghanistan, he added. Khalilzad said the U.N. Security Council is an appropriate venue in which to raise Pakistan’s aggression against Afghanistan. To help secure international support for a U.S.-Afghan-sponsored resolution condemning Pakistan, the U.S. should declassify and broadcast information indicating Pakistani support for the insurgency and its narcotics trafficking.   Post Views:  281",False,2016-07-13 09:07:00+00:00,2019-03-25 06:57:52.697517+00:00,41016,True,4,Pakistan playing dangerous game since Taliban overthrown: Khalilzad,https://www.khaama.com/pakistan-playing-dangerous-game-since-taliban-overthrown-khalilzad-01472/
2547,NOT_STRIKE,"AMMAN (Reuters) - The Syrian army, aided by Russian warplanes, attacked rebel-held towns in northwestern Syria on Wednesday in the most extensive bombardment in weeks against the last remaining rebel bastion in the country, rebels, rescuers and residents said. Rebels who have fought to topple President Bashar al-Assad for eight years are now largely confined to the enclave in the northwest near the Turkish border. Around four million people now live there, including hundreds of thousands of opponents of Assad who fled there from other parts of the country. The enclave is protected by a “de-escalation zone” agreement brokered last year by Assad’s main international backers Russia and Iran, and Turkey which has supported the rebels in the past and has sent troops to monitor the truce. Residents said at least 12 aerial raids had hit Idlib city, including a civilian prison on its outskirts, where they said dozens of prisoners escaped. At least four civilians were killed. Russia’s defence ministry confirmed it had hit Idlib in coordination with Turkey, targeting drones and weapons stores of the Hayat Tahrir al-Sham (HTS) jihadists it said were intended for use in an attack on a major Russian air base near the Mediterranean coast. [R4N20O02O] The Syrian army has escalated its shelling of the enclave since early February. The attacks have killed dozens of civilians and injured hundreds, and led to tens of thousands of people fleeing frontline areas to camps and towns closer to the Turkish border, rescuers and aid agencies said. The Syrian army denies targeting civilians and says the army is responding to stepped-up attacks staged by al Qaeda-inspired fighters who aim to wreck the truce and control the area. Residents along the border area with Turkey could hear heavy overnight aerial strikes that covered a wide stretch of territory from rebel-held areas near government-held Latakia province on the Mediterranean to Idlib city towards the east and extending to adjoining opposition-held parts of northern Hama. “They burnt the land... The sounds were heard very clearly,” said Ibrahim al Sheikh, a father of five in the border town of Atmeh. He quoted relatives as saying the shelling was the heaviest yet in the two weeks of escalation. The escalation in the northwest is taking place as a U.S.-backed Kurdish-led militia has launched a separate assault on the final bastion of Islamic State fighters on the opposite, eastern end of the country, creating turning points on both major fronts of Syria’s multi-sided civil war. ‘WHOEVER DID THIS IS A BEAST’ In the northwest, residents said white phosphorous munitions were fired overnight on the town of al Tamana in northwestern Idlib countryside, where rescue workers on Wednesday said they put out several fires caused by more than 80 rocket strikes. Among the targets of the aerial campaign was a makeshift tent camp in Kfr Amim, east of Idlib city, that shelters displaced families, where two women were killed and at least 10 children injured when bombs landed after midnight. “Whoever did this is a beast, truly a beast. It’s a camp with only women and children. There is nothing we can say except that this Russian beast is coming to kill,” said Laith al Abdullah, a civil defence worker in Sarqeb town who helped in the rescue effort, reached by mobile phone. Rocket shelling from a major army base in Joreen, in Hama province, escalated a week-long bombardment of rural areas near the town of Jisr al Shaqour, said Ahmed Abdul Salam, a rebel commander in the Turkey-backed National Liberation Front. A Russian army base, south of government-controlled Halafaya town, also targeted Kafr Zeita in northern Hama countryside while cluster bombs hit several rebel-held towns in southern Idlib, rebels said. The stepped-up bombardment has depopulated opposition-held towns in the buffer zone that straddles parts of Idlib to northern Hama and parts of Latakia province. The opposition-held city of Khan Sheikhon had become a ghost city with most of its more than 70,000 people fleeing, said Yousef al Idlibi, a former resident who moved to Idlib city. Turkey, which began patrols in the buffer zone on Friday, has condemned what it said were increasing provocations to wreck the truce, and warned that a bombing campaign by the Russians and the Syrian army would cause a major humanitarian crisis. Many residents are exasperated by the failure of Turkish forces to respond to the bombardments. The Syrian army has called for Turkish forces to withdraw. Reporting by Suleiman Al-Khalidi and additional reporting in Moscow by Polina Ivanova,; Editing by Peter Graff and Gareth Jones Our Standards: The Thomson Reuters Trust Principles.",False,2019-03-13 00:00:00+00:00,2019-03-23 01:00:56.391889+00:00,2548,True,2,Syrian forces intensify attacks on last rebel bastion,https://uk.reuters.com/article/uk-mideast-crisis-syria-idlib/syrian-forces-intensify-attacks-on-last-rebel-bastion-idUKKBN1QU2BZ
3777,NOT_STRIKE," TORONTO — Former hostage Joshua Boyle said upon arriving back in Canada that the Haqqani network in Afghanistan had killed his infant daughter and raped his American wife during the years they were held in captivity.  Boyle gave the statement shortly after landing in Canada late Friday with his wife, Caitlan Coleman, and three young children.  The couple was rescued Wednesday, five years after they had been abducted by the Taliban-linked extremist network while in Afghanistan as part of a backpacking trip. Coleman was pregnant at the time and had four children in captivity. The birth of the fourth child had not been publicly known before Boyle appeared before journalists at the Toronto airport.  “The stupidity and evil of the Haqqani network’s kidnapping of a pilgrim and his heavily pregnant wife engaged in helping ordinary villagers in Taliban-controlled regions of Afghanistan was eclipsed only by the stupidity and evil of authorizing the murder of my infant daughter,” he said.  Boyle said his wife was raped by a guard who was assisted by his superiors. He asked for the Afghan government to bring them to justice.  “God willing, this litany of stupidity will be the epitaph of the Haqqani network,” he said.  He said he was in Afghanistan to help villagers “who live deep inside Taliban-controlled Afghanistan where no NGO, no aid worker and no government has ever successfully been able to bring the necessary help.”  On the plane from London, Boyle provided a written statement to The Associated Press saying his family has “unparalleled resilience and determination.”  Coleman, who is from Stewartstown, Pennsylvania, sat in the aisle of the business-class cabin wearing a tan-colored headscarf.  She nodded wordlessly when she confirmed her identity to a reporter on board the flight. In the two seats next to her were her two elder children. In the seat beyond that was Boyle, with their youngest child in his lap. U.S. State Department officials were on the plane with them.   The handwritten statement that Boyle gave the AP expressed disagreement with U.S. foreign policy.  “God has given me and my family unparalleled resilience and determination, and to allow that to stagnate, to pursue personal pleasure or comfort while there is still deliberate and organized injustice in the world would be a betrayal of all I believe, and tantamount to sacrilege,” he wrote.  He nodded to one of the State Department officials and said, “Their interests are not my interests.”  He added that one of his children is in poor health and had to be force-fed by their Pakistani rescuers.  The family was able to leave the plane with their escorts before the rest of the passengers. There was a short delay before everyone else was allowed out.  “It will be of incredible importance to my family that we are able to build a secure sanctuary for our three surviving children to call a home,” he said in his later statement at the airport. “To try to regain some portion of the childhood that they have lost.”  Dan Boyle, Joshua’s younger brother, said outside the family home in Smiths Falls, Ontario, that he had spoken to his brother a few times in the past few days.  “He’s doing very well. He sounds a lot like how he sounded five years ago. He sounds like he had his head on his shoulders and his wits about him,” he said.  The Canadian government said in a statement they will “continue to support him and his family now that they have returned.”  “Today, we join the Boyle family in rejoicing over the long-awaited return to Canada of their loved ones,” the Canadian government said.  Pakistan’s Foreign Ministry spokesman, Nafees Zakaria, said the Pakistani raid that led to the family’s rescue was based on a tip from U.S. intelligence and shows that Pakistan will act against a “common enemy” when Washington shares information.  U.S. officials have long accused Pakistan of ignoring groups like the Haqqani network.  U.S. officials consider it a terrorist organization and have targeted its leaders with drone strikes. But the Haqqani group also operates like a criminal network. Unlike the Islamic State group, it does not typically execute Western hostages, preferring to ransom them for cash.  A U.S. national security official, who was not authorized to discuss operational details of the release and spoke only on condition of anonymity, said the U.S. obtained actionable information, passed it to Pakistani government officials, asked them to interdict and recover the hostages — and they did.  President Donald Trump, who previously had warned Pakistan to stop harboring militants, praised Pakistan for its “cooperation on many fronts.” On Twitter, he wrote Friday that the U.S. is starting to develop “a much better relationship with Pakistan and its leaders.”  The operation appeared to have unfolded quickly and ended with what some described as a dangerous raid, a shootout and a captor’s final, terrifying threat to “kill the hostage.” Boyle told his parents that he, his wife and their children were intercepted by Pakistani forces while being transported in the back or trunk of their captors’ car and that some of his captors were killed. He suffered only a shrapnel wound, his family said.  U.S. officials did not confirm those details.  A U.S. military official said that a military hostage team had flown to Pakistan Wednesday prepared to fly the family out. The team did a preliminary health assessment and had a transport plane ready to go, but sometime after daybreak Thursday, as the family members were walking to the plane, Boyle said he did not want to board, the official said.  Boyle’s father said his son did not want to board the plane because it was headed to Bagram Air Base and the family wanted to return directly to North America. Another U.S. official said Boyle was nervous about being in “custody” given his family ties.  He was once married to Zaynab Khadr, the older sister of former Guantanamo Bay detainee Omar Khadr and the daughter of a senior al-Qaida financier. Her father, the late Ahmed Said Khadr, and the family stayed with Osama bin Laden briefly when Omar Khadr was a boy.  The Canadian-born Omar Khadr was 15 when he was captured by U.S. troops following a firefight and was taken to the U.S. detention center at Guantanamo Bay. Officials had discounted any link between that background and Boyle’s capture, with one official describing it in 2014 as a “horrible coincidence.”  The U.S. Justice Department said neither Boyle nor Coleman is wanted for any federal crime.  The Haqqani network had previously demanded the release of Anas Haqqani, a son of the founder of the group, in exchange for turning over the American-Canadian family. In one of the videos released by their captors, Boyle implored the Afghan government not to execute Taliban prisoners, or he and his wife would be killed.  U.S. officials have said that several other Americans are being held by militant groups in Afghanistan or Pakistan.  They include Kevin King, 60, a teacher at the American University of Afghanistan in Kabul who was abducted in August 2016, and Paul Overby, an author in his 70s who had traveled to the region several times but disappeared in eastern Afghanistan in mid-2014.  Benedyk reported from the plane, Colvin from Washington. Associated Press writers Deb Riechmann and Matthew Lee in Washington, Jon Gambrell in Dubai, United Arab Emirates, Patrick Lejtenyi in Smiths Falls, Ontario, and Lolita C. Baldor in Tampa, Florida, contributed to this report. ",False,2017-10-14 13:45:00+00:00,2019-03-23 01:45:02.236299+00:00,3778,True,1,"AP report: Family freed returns to Canada, says 1 child killed",https://www.pbs.org/newshour/world/ap-report-family-freed-returns-canada-says-1-child-killed
41056,STRIKE,"A drone strike has killed 28 rebels in Haska Mina District of eastern Nangarhar province, an area that is turned into a hot spot for Daesh and Taliban terrorist groups. Ahmadzia Abdulzai, spokesman for the governor of Nangarhar province says that the airstrike took place on Tuesday night. He said militants had gathered in one area when the gathering came under the UAV strike. Abdulzai added that all those killed were insurgents. He said there was no harm to civilians in the attack. Haska Mina is among the districts of Nangarhar where Taliban and Daesh groups have established a larger presence and frequently come under the attack of Unmanned Aerial Vehicles (UAVs) or drones. At least 200 militants have been killed in drone strikes conducted in Nangarhar province only last week. This was the deadliest week for the militant group since it appeared in Afghanistan months before. The group has affiliation with the Islamic State in Iraq and the Levant (ISIL) under the name of Khorasan province.   Post Views:  368",True,2015-07-15 08:51:00+00:00,2019-03-25 07:00:37.555570+00:00,41057,True,4,Drone strike kills 28 rebels in Nangarhar,https://www.khaama.com/drone-strike-kills-28-rebels-in-nangarhar-3646/
39321,STRIKE,"Militants affiliated with the Islamic State of Iraq and Syria (ISIS) terrorist group suffered heavy casualties during the US drone strike in eastern Nangarhar province of Afghanistan. The provincial government media office in a statement said at least eleven militants affiliated with the terrorist group were killed during the drone strike conducted in Ghulam Dak area of Chaparhar district. The statement further added that the airstrike also left two ISIS militants wounded and three vehicles were destroyed. In the meantime, the provincial government said at least two heroin labs belonging to the militants were destroyed in a separate airstrike conducted by the Afghan Air Force. The airstrike was carried out in Mamli area of Khogyani district, the statement said, adding that the Afghan forces have also launched operations in Bati Kot district and several areas have been cleared of the militants so far. The anti-government armed militant groups including Taliban and ISIS militants have not commented regarding the reports so far. Nangarhar is among the relatively calm provinces in East of Afghanistan but the Taliban and ISIS militants have been attempting to expand their activities in some remote districts of the province during the recent years.   Post Views:  520",True,2018-05-28 17:00:00+00:00,2019-03-25 00:15:36.012882+00:00,39322,True,4,ISIS suffer heavy casualties in US drone strike in Nangarhar province,https://www.khaama.com/isis-suffer-heavy-casualties-in-us-drone-strike-in-nangarhar-province-05258/
